jmdict_id,term,g,t,field_id,kind,severity,old,new,reason,shard,batch
1611600,増し,2454,4,f59e1720t4,note,minor,尤其作“まし”,尤其作“マシ”,EN 明确写作 マシ，旧译注音写成平假名‘まし’，与来源形式不符。,2,41
1187300,仮に,2461,7,f16e817t7,gloss,major,权宜之计,暂且,EN 'for the time being' 是暂时、暂且，旧译‘权宜之计’是名词且改变词义。,2,41
1610270,憑み,2489,1,f59e1413t1,gloss,major,委托,帮忙,EN 'favor' 在请求别人做事的语境中是帮忙/情面，旧译‘委托’偏为正式托付，语义不当。,2,42
1357210,餝る,2492,2,f32e1382t2,gloss,minor,装扮,装点,EN 'to adorn' 是装饰、装点，旧译‘装扮’主要用于人或外表，词义不准。,2,42
1077410,ちぇ,2522,1,f7e566t1,gloss,minor,呸,啧,EN 'tut' 是表示不满的咂嘴声，旧译‘呸’通常表示唾弃/吐痰，语气不符。,2,42
1465410,入り,2579,2,f43e691t2,gloss,major,条目,进入,入り 的 EN 'entry' 指进入/入场，旧译‘条目’是 entry（词条）的另一义，明显错义。,2,43
1010900,ぴったり,2587,3,f2e355t3,example,major,他们呼吸完全一致。,他们配合得非常默契。,日文 息がぴたりと合っている 及 EN perfect match 描写配合默契，旧译‘呼吸完全一致’为生硬直译且误解为生理呼吸。,2,43
1221130,機能,2592,2,f19e1381t2,gloss,major,机能,能力,EN 'faculty' 在功能/能力义中应译能力，旧译‘机能’是日文汉字残留且不成中文释义。,2,43
2158990,いいとこ,2687,8,f111e717t8,example,major,他妈妈真可怜。那家伙简直让妈妈哭都哭得够格了。,他妈妈真可怜。那家伙简直让她伤透了心。,EN 'puts her through the wringer' 是让母亲受尽折磨/伤透心，旧译‘让妈妈哭都哭得够格了’中文不通且错解。,2,44
1436560,閉まる,2690,7,f40e925t7,example,major,因为门关着，所以进不去。,因为门锁着，所以进不去。,EN 明确为 'door was locked'，旧译‘门关着’遗漏 locked 的上锁状态。,2,44
1320280,嫉妬,2705,1,f29e237t1,gloss,minor,羡慕,嫉妒,EN 'envy' 在嫉妒词条的并列义中是嫉妒，旧译‘羡慕’在现代中文常含正面欣赏义，语气不符。,2,44
1310410,施設,2720,5,f28e348t5,gloss,major,（养老院、孤儿院等）设施,（养老院、孤儿院等）之家,"EN 'home (for the elderly, orphans, etc.)' 指养老院、孤儿院等收容之家，旧译‘设施’遗漏 home 的机构/居所义。",2,44
1529520,無い,2775,4,f49e408t4,gloss,major,没有,无主的,EN 'unowned' 指没有所有者/无主，旧译‘没有’过于泛化且未表达所有权。,2,45
1369900,ゴミ,2792,5,f33e1908t5,example,major,她扫掉了玄关的垃圾。,她扫掉了玄关的尘土。,EN 'dirt' 及日文 玄関のごみ 描写扫除的尘土/垃圾尘屑，旧译‘垃圾’不当；按日文场景保留玄关并改为尘土。,2,45
1285890,刻む,2834,19,f25e1550t19,gloss,major,放置,暂时停球,高尔夫 EN 'to lay up' 指为下一杆暂时停球/保守处理，旧译‘放置’过于字面且不成该运动义。,2,45
1640770,待ち,2879,2,f62e1256t2,example,major,那个巡演，现在处于取消候补的状态。,那个巡演已经有候补名单了。,日文为取消候补状态，英文是已有候补名单；原译误写成取消候补的状态，表达不通。,2,46
1600400,呑み込む,2880,10,f58e55t10,gloss,major,吞下,吞没,吞咽义之外的吞没义中 swallow up 应译为吞没，原译吞下错义。,2,46
1244960,備える,2896,4,f21e1980t4,example,minor,这栋楼配备了紧急楼梯。,这栋楼配备了应急楼梯。,emergency stairs 在建筑语境中是应急楼梯，原译紧急楼梯不自然。,2,46
1244960,備える,2896,8,f21e1980t8,example,minor,必须随时做好准备。,你应该为紧急情况做好准备。,日文不時指紧急情况，英文明确为 be prepared for emergencies；原译漏掉对象。,2,46
1363740,真似,2901,2,f33e696t2,gloss,major,拟态,模仿,mimicry 是模仿行为，原译拟态指生物伪装/拟态，错义。,2,46
1420840,地下,2905,2,f39e166t2,example,minor,而且为了排放污水，地下设有下水道。,为了排放污水，地下设有下水道。,日文和英文没有‘而且’，原译凭空添加连接内容。,2,46
2208410,あっという間,2912,2,f116e856t2,gloss,major,毫无时间,转眼间,no time at all 在该惯用表达中指极短时间，原译毫无时间不合中文语义。,2,46
2208410,あっという間,2912,3,f116e856t3,info,minor,“啊！”的时间,“啊！”的一瞬间,time of an ‘ah!’ 是感叹声出现的一瞬间，原译‘啊！’的时间生硬且不准确。,2,46
2208410,あっという間,2912,5,f116e856t5,xref,major,一瞬间；一眨眼；眨眼之间；毫无时间；就这样,一瞬间；一闪之间；眨眼之间；转眼间；就这样,xref 中 no time at all 同样应表达转眼间，原译毫无时间为明显错译。,2,46
1523150,本番,2921,1,f48e1232t1,gloss,major,正式演出,登台或上播,going before an audience or on-air 明确包含登台或播出，原译重复正式演出且遗漏播出义。,2,46
1523150,本番,2921,2,f48e1232t2,gloss,major,正式演出,（演出或拍摄的）一遍,take 在表演/拍摄语境是一次演出或拍摄，原译正式演出不对应该义。,2,46
2829960,いいね,2935,2,f177e1687t2,example,major,他真不错。一打就响，反应很快，让他做什么都会照做。,他真不错。反应很快，吩咐做什么都会马上行动。,日文打てば響くようにすぐ動く表示反应迅速、听从安排，原译一打就响把惯用语直译且语义不清。,2,47
1489240,漂う,2956,3,f45e1119t3,gloss,major,飘浮,飘来（如气味）,waft 指气味等飘来/飘散，原译飘浮不符合该动词义。,2,47
1215240,間,2973,2,f19e246t2,example,major,趁鬼不在的时候洗东西。,趁鬼不在的时候洗衣服。,日文洗濯指洗衣服，原译洗东西过于宽泛且不合该谚语语境。,2,47
1581610,端,2975,8,f54e1447t8,gloss,minor,首先,最初,beginning/start/first 在此组作名词义，first 应译最初，原译首先是副词。,2,47
1165670,１杯,2987,6,f14e418t6,gloss,major,一杯（量词，用于杯、碗等容器）,一勺（量词）,spoonful 是一勺，原译一杯改变了计量单位。,2,47
1277440,いい加減,2990,6,f25e126t6,gloss,minor,心不在焉的,三心二意的,halfhearted 指缺乏热情、三心二意，原译心不在焉偏离投入程度义。,2,47
1584360,毎年,3024,1,f55e207t1,gloss,minor,每年地,每年,yearly 作中文频率副词应译每年，原译每年地不合语法。,2,48
1584360,毎年,3024,2,f55e207t2,gloss,minor,每年地,每年,annually 作中文频率副词应译每年，原译每年地不合语法。,2,48
1537780,やたら,3072,9,f49e1926t9,gloss,minor,不加区别地,不加区别的,sense 2 的 indiscriminate 是形容词，原译不加区别地为副词形式。,2,48
1537780,やたら,3072,10,f49e1926t10,gloss,minor,任意地,随机的,sense 2 的 random 是形容词，原译任意地为副词形式。,2,48
1537780,やたら,3072,11,f49e1926t11,gloss,minor,过分地,过度的,sense 2 的 excessive 是形容词，原译过分地为副词形式。,2,48
2151700,げ,3095,7,f110e1338t7,example,major,“这家店的老奶奶，真是爱管闲事啊——”“大辉，我听见了哦！”“呜……”,“这家店的老太太很不友好，不过……” “大辉，我听见了哦！” “呸……”,日文愛想悪い是待人不友好，げっ表达厌恶；原译爱管闲事和呜均错义。,2,48
1215850,関係者,3099,4,f19e352t4,example,major,听证会禁止媒体相关人员进入。,听证会禁止媒体人员进入。,報道関係者是媒体人员，原译媒体相关人员改变了被禁止进入的对象表达。,2,48
1270010,後輩,3122,3,f24e874t3,example,major,他比我晚三年。,他比我晚三年入学。,junior by three years 表示晚三年入学/资历低三年，原译比我晚三年缺少关系对象但语义不完整。,2,49
1012770,やけに,3127,7,f2e758t7,example,major,别闹了。今天你真是疯得过分了。,别闹了。你今天太荒唐了。,英文 ridiculous、日文ふざけている是荒唐/胡闹，原译疯得过分增加了不对应的疯义。,2,49
1212960,歓迎,3133,2,f18e1833t2,example,minor,你被我们班欢迎。,我们班欢迎你。,被动式中文‘你被我们班欢迎’不通顺，日文表示在本班受到欢迎。,2,49
1598960,捕える,3212,1,f57e1539t1,gloss,major,逮捕,捕获,capture 是捕获，逮捕只是 arrest；原译把一般捕获义误限为逮捕。,2,50
2096190,ひょっとして,3226,0,f104e1946t0,gloss,minor,万一,碰巧,by any chance 在疑问句中是碰巧/或许，原译万一偏向条件假设。,2,50
1470840,臨く,3255,17,f43e1585t17,xref,major,② 面对（处境、危机等）；遭遇（如死亡）；被……所面对,② 面对（处境、危机等）；遭遇（如死亡）；面临,to be confronted by 应译面临，原译被……所面对不合中文语法且改变主客体关系。,2,50
1222550,気まずい,3259,4,f19e1858t4,example,major,我因紧张而浑身发热。,我因尴尬而浑身发热。,embarrassment 对应尴尬/难堪，日文気まずい思い也是尴尬感，原译紧张改变情绪。,2,50
1240530,弾,3269,27,f21e1093t27,example,critical,艰难使你成为宝石。,逆境使人成为聪明人，而不是富人。,"英文明确是 adversity makes a man wise, not rich；原译把 wise 的成才比喻错成成为宝石。",2,50
2004010,わっ,3275,0,f96e56t0,gloss,major,嘘！,吓！,boo 是用来吓人的声音，原译嘘通常表示噤声，功能和语气不符。,2,50
1444840,賭ける,3296,0,f41e540t0,gloss,major,赌注,打赌,to wager 是动词打赌，原译赌注是名词，词性错误。,2,51
1374310,世話になる,3339,7,f34e783t7,gloss,major,欠债,欠下恩情,世話になる的 become indebted 指受人照顾而欠下恩情，并非金钱债务；与 xref 释义一致。,2,51
1383260,赤ちゃん,3412,1,f35e601t1,gloss,minor,新生儿,婴儿,infant 泛指婴儿，不等同于新生儿。,2,52
1164650,一旦,3419,2,f14e242t2,gloss,minor,一旦,短时间,for a short time 应译为短时间，不能译成一旦。,2,52
1164650,一旦,3419,3,f14e242t3,gloss,minor,一旦,短暂地,briefly 表示短暂地。,2,52
1164650,一旦,3419,4,f14e242t4,gloss,minor,一旦,暂时,temporarily 表示暂时。,2,52
1164650,一旦,3419,6,f14e242t6,gloss,major,一旦,一个早晨,one morning 是一个早晨，不是一旦。,2,52
1208640,辷る,3424,6,f18e1001t6,gloss,minor,滑倒,打滑,skid 指打滑或侧滑，不是滑倒。,2,52
2009460,おばあちゃん,3467,3,f96e1160t3,example,major,他们说我是奶奶。,他们说我是个老太太。,old woman 是老太太/老妇人，例句不是称为奶奶。,2,52
1582900,燃やす,3469,3,f54e1800t3,gloss,major,被激怒,斗志昂扬,to be fired up 表示振奋、斗志昂扬，不是被激怒。,2,52
1582900,燃す,3470,3,f54e1802t3,gloss,major,被激怒,斗志昂扬,to be fired up 表示振奋、斗志昂扬，不是被激怒。,2,52
1218880,器,3479,8,f19e965t8,example,major,他将来会成为国家的栋梁。,他有成为国家未来栋梁的才能。,capacity to be a future leader 表示有成为未来领导者的能力，原译误成已经会成为栋梁。,2,52
1324650,弱る,3487,4,f29e1278t4,example,minor,他（かれ）因年岁渐长（寄る年波）而衰弱。,他因年岁渐长而衰弱。,中文例句残留了日语读音括注（かれ），应删除。,2,53
1263490,顕す,3493,4,f23e1671t4,example,minor,&符号表示and（和）的文字。,“&”符号代表“and”这个词。,stands for 表示代表，原译“表示and的文字”不通顺且残留未处理英文。,2,53
1251110,経る,3513,6,f22e1011t6,gloss,minor,通过,经历,go through 在 experience 义下应译为经历，不是通过。,2,53
1364520,神経,3549,1,f33e922t1,example,minor,不应该总是用过于细腻的神经去对待成长中的孩子们。,不应该总是用过于敏感的神经来对待成长中的孩子们。,细腻的神经是直译且不自然，原文指过于敏感地对待孩子。,2,53
1272730,候補,3574,7,f24e1427t7,gloss,major,候选人,候选资格,candidacy 指候选资格，不是候选人。,2,53
1272730,候補,3574,8,f24e1427t8,gloss,major,候选人,候选资格,candidature 指候选资格，不是候选人。,2,53
1272730,候補,3574,9,f24e1427t9,gloss,major,候选人,提名,nomination 指提名，不是候选人。,2,53
1138390,ライン,3578,1,f11e1610t1,example,minor,对方球队试图不让对方越过线。,对方球队试图阻止他们越过界线。,them 指被阻止的一方，原译重复为对方。,2,53
1516280,崩壊,3616,4,f48e63t4,example,minor,都德王朝于1603年灭亡。,都铎王朝于1603年灭亡。,Tudor Dynasty 的通行中文专名为都铎王朝，原译都德用字错误。,2,54
1175300,超す,3647,12,f15e428t12,example,minor,一位老奶奶搬到了隔壁。,一位老妇人搬到了隔壁。,old lady 仅指老妇人，不能擅自译成奶奶。,2,54
1631970,しーん,3685,3,f61e1441t3,example,major,有几处场景与原作不符。,有几处场景从原作中删去了。,have been cut from the original 表示从原作中删去，原译误成与原作不符。,2,55
1007020,それどころか,3687,2,f1e1624t2,gloss,minor,如果说什么,要说的话,if anything 表示如果说有区别/要说的话，原译‘如果说什么’不成句。,2,55
1543750,予約,3691,4,f50e1073t4,example,minor,“酒店的预约做了吗？”“抱歉，还没有。”,“您预订酒店房间了吗？”“抱歉，还没有。”,reserved a hotel room 应明确译为预订酒店房间，原译‘酒店的预约做了吗’不自然。,2,55
1551310,立ち去る,3740,1,f51e606t1,gloss,minor,出发,离去,depart 在立ち去る语境中是离去，不是出发。,2,55
2862450,それなりに,3755,3,f208e1654t3,gloss,major,各有所好,按其方式,after its fashion 表示按其特有方式，原译‘各有所好’改变了含义。,2,55
1283220,高まる,3771,7,f25e1132t7,example,minor,欢呼声高涨成了骚动。,欢呼声越来越高，变成了雷鸣般的吼声。,swelled to a roar 指欢呼声变成轰鸣般的声响，不是变成骚动。,2,55
1369820,刃,3780,1,f33e1900t1,gloss,minor,刀片,刀刃,blade 在刀剑语境中是刀刃/刃，不是特指刀片。,2,56
1448780,中たり,3789,1,f41e1288t1,example,major,虽然咬了几次，但鱼钩上并没有钓到鱼。,虽然有几次咬钩，但没钓到鱼。,I got several bites 指有几次鱼咬钩，原译把鱼误作主语。,2,56
1216250,円,3812,1,f19e493t1,example,major,约翰和凯西的兴趣和性格都不同。想让这两个人在一起，就像方孔里钉方钉一样。,约翰和凯西的兴趣和性格都不同。想让这两个人在一起，就像把方钉插进圆孔一样。,square peg in a round hole 是方钉插入圆孔，原译误写成方孔里钉方钉。,2,56
1603090,振舞う,3923,0,f58e1152t0,gloss,minor,行为,表现,to behave 是动词，应译为表现/举止，原译‘行为’为名词且不自然。,2,57
1577120,何故,3945,1,f54e69t1,gloss,major,为什么,怎么,该 gloss 的英文约束是 how，中文应为怎么；why 的其他 gloss 已译为什么。,2,57
2141560,何よりも,3955,2,f109e1245t2,example,minor,比起什么都，我最喜欢跑步了。,我最喜欢跑步胜过世上一切。,more than anything else 的原译‘比起什么都’不合中文表达。,2,57
1446710,唐突,3961,2,f41e891t2,example,minor,突如其来的质问让他哑口无言。,突如其来的问题让他哑口无言。,日文質問/英文question 是问题，原译‘质问’带入了责问语气。,2,57
1519230,忘れ物,4000,1,f48e597t1,gloss,minor,遗忘物,遗留物,thing left behind 指遗留物，‘遗忘物’不是自然中文名词。,2,57
1519230,忘れ物,4000,4,f48e597t4,gloss,minor,健忘,忘记某事,forgetting something 是忘记某事，‘健忘’表示性格或习惯，语义不符。,2,57
2231160,お互いに,4054,5,f118e1950t5,example,major,约翰和玛丽曾互爱互敬。,约翰和玛丽彼此相爱。,日语 愛し合う 表示彼此相爱，原译增添了日文没有的‘互敬’。,2,58
1480340,反撃,4093,0,f44e1490t0,gloss,critical,尤其指叛军,反击,counterattack 的释义是反击，原译‘尤其指叛军’完全错义。,2,58
1480340,反撃,4093,1,f44e1490t1,gloss,major,反军的,反攻的,counteroffensive 是反攻，原译‘反军的’误把攻势译成了叛军。,2,58
1489880,表面,4097,1,f45e1203t1,gloss,major,面部,表面,表面 的 face 义与 surface 同义，原译‘面部’指人体脸部，错解词义。,2,58
1408220,太る,4124,3,f37e1542t3,gloss,minor,变壮,变胖,get stout 在该词太る的体重语境中是变胖，原译‘变壮’偏离增重含义。,2,58
1612650,あれこれ,4128,2,f59e1975t2,gloss,minor,某事某事,这样那样的事,one thing or another 表示这样那样的事，原译‘某事某事’是机械重复且不自然。,2,59
1366330,震わせる,4131,4,f33e1333t4,example,minor,她因愤怒而声音颤抖。,她的声音因愤怒而颤抖。,日语是声を震わせていた，中文应以声音作主语；原译‘因愤怒而声音颤抖’语序不通。,2,59
1403550,贈る,4176,6,f37e806t6,example,minor,市长授予了他市钥匙。,市长授予了他城市的钥匙。,the key to the city 是城市的钥匙这一授予物，原译‘市钥匙’不合中文表达。,2,59
1365650,身近,4209,0,f33e1218t0,gloss,major,自己,身边,身近的 near oneself 义是身边、身旁，原译‘自己’遗漏了接近位置义。,2,59
1298260,策,4211,7,f26e1952t7,gloss,minor,永字八法中的第五笔法,永字八法中的第五法,the fifth principle of the Eight Principles of Yong 指永字八法中的第五法，原译‘第五笔法’表述不准。,2,59
1221260,帰り道,4216,3,f19e1399t3,example,minor,她不知道回家的路。,她找不到回去的路。,日语帰り道和英文the way back仅指返回途中，未限定回家；原译擅加‘回家’。,2,59
1602060,非道い,4239,5,f58e804t5,example,major,这种药的味道很苦。,这种药的味道糟透了。,日语ひどい味和英文horrible表示味道很糟，原译‘很苦’凭空限定为苦味。,2,60
1465850,入学,4245,2,f43e775t2,gloss,major,注册,入学,入学的 enrolment 义是入学，原译‘注册’在该词学校语境中不准确。,2,60
1465850,入学,4245,3,f43e775t3,gloss,major,注册,入学,入学的 enrollment 义是入学，原译‘注册’误作一般登记。,2,60
1465850,入学,4245,4,f43e775t4,gloss,major,注册,入学,matriculation 指入学注册这一入学行为，词头语义对应‘入学’，原译‘注册’不完整。,2,60
1432980,通り過ぎる,4249,3,f40e329t3,example,minor,我从那条黑暗的街道旁边经过。,我走过那条昏暗的街道。,通り過ぎる表示走过、经过，原译添加‘从旁边’改变了通过街道的画面。,2,60
2453510,お楽しみ,4287,5,f138e1734t5,gloss,minor,趣味,乐趣,fun 的常用中文对应是乐趣，原译‘趣味’在此义下不自然。,2,60
1471210,破れる,4295,2,f43e1659t2,gloss,major,破裂,撕破,破れる的 rip 义是撕破，原译‘破裂’通常用于爆裂或关系破裂，错置语义。,2,60
1747960,飽く迄も,4314,7,f72e1944t7,example,major,天空始终是蓝色的。,天空蓝得不能再蓝。,英文as blue as blue can be强调极蓝，原译‘始终是蓝色’遗漏程度并改变句意。,2,60
1006720,そこら,4354,5,f1e1535t5,gloss,minor,那个点,那一点,that point 在此为指示某一点，原译‘那个点’是生硬直译。,2,61
1539280,優勝,4382,3,f50e241t3,example,major,汤姆应该是冠军吧。,汤姆赢得第一名了吧。,英文first prize和日语优勝した表示赢得第一名，原译‘冠军’把奖项误限为冠军。,2,61
1121380,ペン,4390,0,f10e1151t0,gloss,major,钢笔,笔,pen 是泛指笔，原译‘钢笔’缩窄了词义，且同一例句另列pencil。,2,61
1217780,顔を合わせる,4403,2,f19e746t2,example,major,关于他的事，我到此为止。我们只是见面打个招呼的关系。,关于他的事，我就知道这些。我们只是见面打个招呼的关系。,英文I don't know any more about him表示只了解这些，原译‘到此为止’不自然且语义不清。,2,61
2660420,すぐそこ,4434,0,f157e1595t0,gloss,minor,近在,附近,close by 的中文释义应为附近，原译‘近在’缺少成分。,2,61
1484330,冠る,4441,7,f45e287t7,gloss,major,浇在头上,浇在自己身上,to pour water on oneself 是把水浇到自己身上，原译‘浇在头上’擅加头部限定。,2,62
1200480,懐,4454,6,f17e1317t6,example,major,在父亲怀抱中的独生子神，已被祂所阐明。,在父亲怀里的独生子神，已将他显明出来。,英文和日文是圣经句式，意为父怀中的独生子神将父显明；原译语序混乱且误作‘已被祂阐明’。,2,62
1516580,放棄,4470,2,f48e125t2,gloss,major,弃权,放弃,renunciation 是放弃、弃绝，原译‘弃权’特指放弃权利，缩窄并偏移词义。,2,62
1375070,勢いよく,4514,2,f34e933t2,gloss,major,猛烈地,精力充沛地,energetically 表示精力充沛地，原译‘猛烈地’只适用于力量强烈语境。,2,62
1375070,勢いよく,4514,3,f34e933t3,gloss,major,猛烈地,热情地,enthusiastically 是热情地，原译‘猛烈地’误译语气和方式。,2,62
1375070,勢いよく,4514,4,f34e933t4,gloss,major,猛烈地,精神饱满地,with spirit 表示精神饱满地，原译‘猛烈地’不对应。,2,62
1331670,就職,4521,2,f30e707t2,example,major,为什么就业被拒绝了？,为什么我求职被拒绝了？,英文被拒绝的是求职者，原译‘就业被拒绝’主客体和中文表达均不自然。,2,62
1252490,警備,4533,3,f22e1511t3,gloss,major,警察,治安维护,policing 指治安维护、警务活动，原译‘警察’把活动误译为人员。,2,62
1594180,仕組,4569,4,f56e1764t4,gloss,major,机构,机制,mechanism 的中文是机制，原译‘机构’指组织或单位，词义错误。,2,63
1354720,乗り,4588,6,f32e778t6,gloss,minor,（进入）精神,（进入）兴致,entering into the spirit 表示进入兴致、投入状态，原译‘进入精神’不符合中文。,2,63
1541290,有効,4594,3,f50e574t3,gloss,major,柔道中的“有勾”,柔道中的“有效”（得分）,柔道术语 yuko 是‘有效’得分，原译‘有勾’为明显错字和错义。,2,63
1288500,恍れる,4612,4,f26e316t4,example,major,比尔似乎对玛丽一见钟情。,比尔似乎迷上了玛丽。,stuck on 表示迷上、着迷，并无一见钟情的时间限定；原译凭空增添‘一见’。,2,63
1982210,そう言えば,4633,1,f93e1476t1,gloss,major,在那方面,仔细想想,come to think of it 是‘仔细想想/想起来’，原译‘在那方面’完全不对应。,2,63
1982210,そう言えば,4633,3,f93e1476t3,gloss,major,那样看来,关于那个话题,on that subject 表示关于那个话题，原译‘那样看来’误成推断语气。,2,63
1982210,そう言えば,4633,4,f93e1476t4,gloss,major,不管怎样,说到这里,speaking of which 是说到这里、说起来，原译‘不管怎样’语义完全不同。,2,63
1982210,そう言えば,4633,5,f93e1476t5,example,major,顺便,说起来，我确实见过太郎。,例句 Come to think of it 表示说起来/想起来，原译仅‘顺便’遗漏主句和语义。,2,63
2836134,足を止める,4653,2,f183e1664t2,example,major,那栋房子里有什么东西，让她停下脚步，再次回想起来。,那栋房子里有什么东西，让她停下脚步再次回头看。,振り返らせる是让她回头看，原译‘回想起来’误作心理回忆。,2,63
1157080,為め,4657,10,f13e821t10,example,major,1月30日、31日因葬礼而休息。,1月30日、31日因服丧而请假。,bereavement leave 是丧亲假、服丧请假，原译‘因葬礼而休息’误将服丧限定为葬礼。,2,63
1157080,為め,4657,11,f13e821t11,gloss,major,结果,后果,consequence 通常指后果，原译‘结果’与下一字段result重复且遗漏负面结果色彩。,2,63
1157080,為め,4657,12,f13e821t12,gloss,major,后果,结果,result 的常用对应是结果，原译‘后果’与 consequence 对调。,2,63
2253230,二人きり,4661,1,f121e758t1,example,minor,在那所房子里，她只有和婴儿两人。,在那所房子里，她和婴儿两人独处。,just the two of them 表示两人独处，原译‘只有和婴儿两人’语序不通。,2,63
1333810,醜い,4688,7,f30e1027t7,gloss,minor,耻辱,可耻的,shameful 为形容词，旧译“耻辱”是名词，词性不符。,2,64
1029150,ｈ,4708,19,f3e1408t19,xref,minor,② 洞；杯,② 球洞；洞杯,高尔夫语境中 cup 指球洞内的洞杯，不能泛译为“杯”。,2,64
1029150,ｈ,4711,5,f3e1406t5,gloss,minor,肮脏的,下流的,该词条的 dirty 与日语エッチ的性意味相连，应译为“下流的”，而非物理意义的“肮脏的”。,2,64
1029150,ｈ,4711,19,f3e1406t19,xref,minor,② 洞；杯,② 球洞；洞杯,高尔夫语境中 cup 指球洞内的洞杯，不能泛译为“杯”。,2,64
1374700,制限,4748,3,f34e885t3,gloss,minor,限额,限度,一般名词 limit 是限度/界限；“限额”特指配额，语义过窄。,2,64
1490160,病,4756,2,f45e1243t2,example,minor,约翰的祖母病了很久，去世了。,约翰的祖母卧病在床很久后去世了。,日语病に伏せていた明确表示卧病在床，旧译遗漏了该限定。,2,64
1228330,吸収,4777,1,f20e883t1,gloss,major,吸引,吸力,suction 是吸力/抽吸作用，旧译“吸引”与 attraction 混同。,2,64
1228330,吸収,4777,2,f20e883t2,gloss,minor,牵引,吸引力,attraction 作名词应为吸引力，旧译“牵引”易指牵引/牵引力。,2,64
1231490,牛,4794,0,f20e1505t0,gloss,major,母牛,牛（Bos taurus）,cattle (Bos taurus) 是牛这一物种，旧译“母牛”错将总称译成雌性个体。,2,65
1231490,牛,4794,1,f20e1505t1,gloss,major,公牛,母牛,cow 指母牛，旧译“公牛”性别相反。,2,65
1231490,牛,4794,2,f20e1505t2,gloss,major,牛,公牛,bull 指公牛，旧译“牛”遗漏性别限定。,2,65
1231490,牛,4794,3,f20e1505t3,gloss,major,小牛,阉牛,ox 指阉牛，旧译“小牛”误成 calf。,2,65
1231490,牛,4794,4,f20e1505t4,gloss,major,父亲拥有牧场，饲养着牛和马。,小牛,calf 指小牛，旧译被错置为整句例句。,2,65
1231490,牛,4794,5,f20e1505t5,example,major,牛肉,我父亲拥有一座牧场，饲养着牛和马。,该字段是 cattle 例句，旧译被错置为 beef，且未翻译日语例句。,2,65
1231490,牛,4794,6,f20e1505t6,gloss,major,通常读作ぎゅう,牛肉,beef 应译为牛肉，旧译被错置为读音说明。,2,65
1231490,牛,4794,7,f20e1505t7,note,major,牛肉,通常读作“ぎゅう”,note usu. ぎゅう 应说明通常读作ぎゅう，旧译被错置为牛肉。,2,65
1231490,牛,4794,8,f20e1505t8,example,major,中国北方天空的“牛”星宿（二十八宿之一）,日本的牛肉大理石纹脂肪含量很高。,该字段是 beef 例句，旧译被错置为星宿释义。,2,65
1231490,牛,4794,9,f20e1505t9,xref,major,北方天空的七宿（中国星座）,牛肉,beef xref 应译为牛肉，旧译被错置为北方星宿说明。,2,65
1231490,牛,4794,10,f20e1505t10,gloss,major,牛（Bos taurus）,中国天文学中的“牛”星宿（二十八宿之一）,Chinese Ox constellation 是二十八宿中的牛宿，旧译被错置为 Bos taurus。,2,65
1231490,牛,4794,12,f20e1505t12,xref,major,母牛,② 北方天空的七宿（中国星座）,xref 指北方天空七宿，旧译“母牛”是错位字段。,2,65
1225940,蟻,4831,1,f20e485t1,example,minor,一只蚱蜱和许多蚂蚁住在原野上。,一只蚱蜢和许多蚂蚁生活在原野上。,grasshopper 应为蚱蜢，旧译“蚱蜱”是虫名误写。,2,65
1433070,通過,4904,6,f40e346t6,gloss,major,通过,车厢,交通语境中的 carriage 指列车车厢，旧译“通过”误作动词。,2,66
1480420,反射,4943,2,f44e1500t2,example,major,当房间的光线反射时，她的眼睛闪闪发亮。,她的眼睛反射着房间的光线，闪闪发亮。,日语主语是她的眼睛，旧译误成“房间的光线反射时”，主客体关系错误。,2,66
1323350,蛇,4974,1,f29e1048t1,note,major,「你」喜欢蛇吗？「当然不喜欢。」,“じゃ”更常用于指蛇或大蛇,原 note 误混入例句文本；英文说明是 じゃ 更常与 serpent 和 large snake 联系。,2,66
1580950,切り出す,5002,10,f54e1236t10,gloss,minor,选取并提取（自媒体文件）,选取并提取（从媒体文件中）,media file 应为媒体文件，旧译“自媒体文件”凭空加入了自媒体含义。,2,66
1530040,無事に,5011,1,f49e499t1,gloss,minor,未出事故地,毫无事故地,without incident 表示未发生事故，旧译“未出事故地”不成自然中文。,2,67
1530040,無事に,5011,2,f49e499t2,gloss,minor,未出意外地,毫无意外地,without mishap 表示毫无意外/差错，旧译“未出意外地”不成自然中文。,2,67
1445190,度胸,5022,3,f41e621t3,gloss,minor,神经,胆量,nerve 在 courage 义下指胆量，旧译“神经”是字面误译。,2,67
1497350,浮かび上がる,5039,1,f46e504t1,gloss,minor,浮出水面,显现出来,come to the front 指显现/浮现到前面，旧译“浮出水面”局限于字面水面。,2,67
1396240,全滅,5067,4,f36e1110t4,example,major,那个镇子的居民全部灭绝了。,那个镇子的居民全都被消灭了。,wiped out 用于居民应译为全部被消灭，旧译“全部灭绝”把人群误作物种。,2,67
2213230,お家,5079,4,f116e1803t4,example,major,她看着原野上的草变绿了。,小房子看着原野上的草变绿了。,日语句主语是小さなおうち（小房子），旧译擅自改成“她”，主语和性别均错误。,2,67
1390240,戦士,5229,3,f36e16t3,example,major,那名武士对枪法很敏感。,那名士兵对长矛很敏感。,soldier 是士兵、yり是长矛，旧译“武士”“枪法”同时误译词义。,2,68
